x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5
244.0,72.72466987025878,66.69721358399826,70.76707686452353,69.90662810343308,68.63438483372892,76.24876339869479
245.0,72.60711601149131,66.59409163261094,70.67219371041912,69.89159758952039,68.5005206417233,76.10456472690218
246.0,72.4739555597457,66.48813240817323,70.56173113396882,69.86900308297508,68.36495226700357,75.9477324471857
247.0,72.32589433141058,66.37981662267987,70.43586707171238,69.83730679274878,68.228260468519,75.77924913386535
248.0,72.16374757830182,66.26961684622623,70.29490495431541,69.79499086166126,68.09100691326084,75.60014410916389
249.0,71.98842743786108,66.1579920435016,70.13926799790966,69.74057717650528,67.95372798529036,75.41147816252423
250.0,71.80092900946379,66.04538225983042,69.96949171579486,69.67264715719267,67.81692885869273,75.21432797896495
251.0,71.60231525487568,65.93220352106327,69.78621476260193,69.58986125902749,67.68107790626597,75.00977049996749
252.0,71.39370093938666,65.81884300860732,69.59016824929427,69.49097792147641,67.54660151113741,74.79886744139634
253.0,71.17623584553846,65.70565456711455,69.38216369161589,69.37487169979873,67.41387934304332,74.58265019073114
254.0,70.9510875033968,65.59295459787127,69.16307977639603,69.24055032260351,67.28324015480013,74.36210530046958
255.0,70.71942368981091,65.48101838582659,68.93384814915288,69.08717042876206,67.15495814762986,74.13816078600875
256.0,70.482394953908,65.37007690253336,68.69543844240685,68.91405175102445,67.02924994658268,73.91167342475174
257.0,70.24111742709584,65.26031412113839,68.4488427767514,68.72068953100825,66.9062722194337,73.68341723877425
258.0,69.99665617306573,65.15186487303511,68.19505997584689,68.50676497074679,66.78611996423196,73.45407332632566
259.0,69.75000932671594,65.04481326897681,67.9350797419379,68.27215354944894,66.66882548226735,73.22422118797293
260.0,69.50209326063914,64.9391917004324,67.66986704015835,68.01693106024001,66.55435804470808,72.99433167160235
261.0,69.25372900396616,64.83498042984904,67.40034693774005,67.74137725008772,66.44262425267182,72.76476163707635
262.0,69.00563012112146,64.7321077713626,67.12739013830178,67.44597697650002,66.3334690821329,72.53575041644409
263.0,68.75839223766268,64.6304508564576,66.85179944174112,67.13141882650906,66.22667759696029,72.30741811957715
264.0,68.51248437713444,64.52983697222234,66.57429734701931,66.79859117650686,66.1219773056193,72.07976580832016
